data_id,room_id,board_id,light,temp,sound,uploadtime,status
66300,516,516C,404,25,612,09/12/2021 09:17,1
66301,516,516B,205,25,622,09/12/2021 09:17,1
66302,516,516A,244,24,522,09/12/2021 09:17,1
66303,516,516C,217,25,613,09/12/2021 09:17,1
66304,516,516B,228,25,623,09/12/2021 09:17,1
66305,516,516A,208,24,528,09/12/2021 09:17,1
66306,516,516C,236,25,612,09/12/2021 09:17,1
66307,516,516B,241,25,624,09/12/2021 09:17,1
66308,516,516A,240,24,527,09/12/2021 09:17,1
66309,516,516C,211,25,611,09/12/2021 09:18,1
66310,516,516B,211,25,623,09/12/2021 09:18,1
66311,516,516A,230,24,527,09/12/2021 09:18,1
66312,516,516C,237,25,613,09/12/2021 09:18,1
66313,516,516B,203,25,622,09/12/2021 09:18,1
66314,516,516A,213,24,527,09/12/2021 09:18,1
66315,516,516C,215,25,612,09/12/2021 09:18,1
66316,516,516B,212,25,621,09/12/2021 09:18,1
66317,516,516A,243,24,527,09/12/2021 09:18,1
66318,516,516C,220,25,612,09/12/2021 09:18,1
66319,516,516B,231,25,622,09/12/2021 09:18,1
66321,516,516C,236,25,612,09/12/2021 09:18,1
66322,516,516B,238,25,623,09/12/2021 09:18,1
66323,516,516A,242,24,527,09/12/2021 09:18,1
66324,516,516C,218,25,613,09/12/2021 09:18,1
66325,516,516B,242,25,622,09/12/2021 09:18,1
66326,516,516A,218,24,528,09/12/2021 09:18,1
66327,516,516B,244,25,623,09/12/2021 09:18,1
66328,516,516C,237,25,612,09/12/2021 09:18,1
66329,516,516A,225,24,527,09/12/2021 09:18,1
66330,516,516B,241,25,617,09/12/2021 09:18,1
66331,516,516C,222,25,613,09/12/2021 09:18,1
66332,516,516A,238,24,527,09/12/2021 09:18,1
66333,516,516B,245,25,623,09/12/2021 09:18,1
66334,516,516C,212,24,613,09/12/2021 09:18,1
66335,516,516A,219,24,528,09/12/2021 09:18,1
66336,516,516B,222,25,623,09/12/2021 09:18,1
66337,516,516C,237,25,613,09/12/2021 09:18,1
66338,516,516A,216,24,528,09/12/2021 09:19,1
66339,516,516B,211,25,624,09/12/2021 09:19,1
66340,516,516C,212,25,612,09/12/2021 09:19,1
66341,516,516A,247,24,528,09/12/2021 09:19,1
66342,516,516B,244,25,623,09/12/2021 09:19,1
66343,516,516C,236,25,612,09/12/2021 09:19,1
66345,516,516B,224,25,623,09/12/2021 09:19,1
66346,516,516C,212,25,611,09/12/2021 09:19,1
66347,516,516A,209,24,528,09/12/2021 09:19,1
66348,516,516C,237,24,613,09/12/2021 09:19,1
66349,516,516A,225,24,528,09/12/2021 09:19,1
66350,516,516B,241,25,622,09/12/2021 09:19,1
66351,516,516C,213,25,610,09/12/2021 09:19,1
66352,516,516A,250,24,528,09/12/2021 09:19,1
66353,516,516B,209,25,623,09/12/2021 09:19,1
66354,516,516C,232,25,612,09/12/2021 09:19,1
66355,516,516A,236,24,528,09/12/2021 09:19,1
66356,516,516B,242,25,623,09/12/2021 09:19,1
66357,516,516C,227,25,613,09/12/2021 09:19,1
66358,516,516A,219,24,527,09/12/2021 09:19,1
66359,516,516B,219,25,623,09/12/2021 09:19,1
66360,516,516C,214,25,613,09/12/2021 09:19,1
66361,516,516A,210,24,528,09/12/2021 09:19,1
66362,516,516B,227,25,624,09/12/2021 09:19,1
66363,516,516C,239,25,612,09/12/2021 09:19,1
66364,516,516B,239,25,623,09/12/2021 09:19,1
66365,516,516A,228,24,527,09/12/2021 09:19,1
66366,516,516C,217,25,613,09/12/2021 09:20,1
66367,516,516A,250,24,527,09/12/2021 09:20,1
66368,516,516B,209,25,622,09/12/2021 09:20,1
66369,516,516A,232,24,527,09/12/2021 09:20,1
66370,516,516B,236,25,623,09/12/2021 09:20,1
66371,516,516C,232,24,613,09/12/2021 09:20,1
66372,516,516C,223,25,613,09/12/2021 09:20,1
66373,516,516A,213,24,528,09/12/2021 09:20,1
66374,516,516B,247,25,623,09/12/2021 09:20,1
66375,516,516A,251,24,527,09/12/2021 09:20,1
66376,516,516B,229,25,623,09/12/2021 09:20,1
66377,516,516C,234,24,613,09/12/2021 09:20,1
66378,516,516A,211,24,528,09/12/2021 09:20,1
66379,516,516B,222,25,623,09/12/2021 09:20,1
66380,516,516C,217,25,612,09/12/2021 09:20,1
66381,516,516A,245,24,526,09/12/2021 09:20,1
66382,516,516B,218,25,623,09/12/2021 09:20,1
66383,516,516C,215,25,613,09/12/2021 09:20,1
66384,516,516A,231,24,528,09/12/2021 09:20,1
66385,516,516B,224,25,624,09/12/2021 09:20,1
66386,516,516C,218,25,612,09/12/2021 09:20,1
66387,516,516A,211,24,527,09/12/2021 09:20,1
66388,516,516B,239,25,622,09/12/2021 09:20,1
66389,516,516C,219,25,612,09/12/2021 09:20,1
66390,516,516B,250,25,623,09/12/2021 09:20,1
66391,516,516A,221,24,528,09/12/2021 09:20,1
66392,516,516C,220,25,613,09/12/2021 09:20,1
66393,516,516B,234,25,622,09/12/2021 09:20,1
66394,516,516A,241,24,527,09/12/2021 09:20,1
66395,516,516C,218,25,613,09/12/2021 09:21,1
66396,516,516B,210,25,622,09/12/2021 09:21,1
66397,516,516A,251,24,528,09/12/2021 09:21,1
66398,516,516C,217,25,612,09/12/2021 09:21,1
66399,516,516B,205,25,622,09/12/2021 09:21,1
66400,516,516A,240,24,527,09/12/2021 09:21,1
66401,516,516C,218,25,612,09/12/2021 09:21,1
66402,516,516B,233,25,623,09/12/2021 09:21,1
66403,516,516A,213,24,528,09/12/2021 09:21,1
66404,516,516C,225,25,613,09/12/2021 09:21,1
66405,516,516B,240,25,623,09/12/2021 09:21,1
66406,516,516A,228,24,528,09/12/2021 09:21,1
66407,516,516B,245,25,624,09/12/2021 09:21,1
66408,516,516C,217,25,608,09/12/2021 09:21,1
66409,516,516A,249,24,528,09/12/2021 09:21,1
66410,516,516B,239,25,623,09/12/2021 09:21,1
66411,516,516C,235,25,612,09/12/2021 09:21,1
66412,516,516A,213,24,527,09/12/2021 09:21,1
66413,516,516B,222,25,621,09/12/2021 09:21,1
66414,516,516C,227,25,612,09/12/2021 09:21,1
66415,516,516A,248,24,527,09/12/2021 09:21,1
66416,516,516B,211,25,622,09/12/2021 09:21,1
66417,516,516C,218,25,612,09/12/2021 09:21,1
66418,516,516A,223,24,528,09/12/2021 09:21,1
66419,516,516B,240,25,622,09/12/2021 09:21,1
66420,516,516C,236,25,612,09/12/2021 09:21,1
66421,516,516A,213,24,527,09/12/2021 09:21,1
66422,516,516B,248,25,618,09/12/2021 09:21,1
66423,516,516C,210,25,612,09/12/2021 09:22,1
66424,516,516A,245,24,528,09/12/2021 09:22,1
66425,516,516B,226,25,623,09/12/2021 09:22,1
66426,516,516A,220,24,528,09/12/2021 09:22,1
66427,516,516C,214,25,614,09/12/2021 09:22,1
66428,516,516B,215,25,624,09/12/2021 09:22,1
66429,516,516A,240,24,527,09/12/2021 09:22,1
66430,516,516C,228,25,610,09/12/2021 09:22,1
66431,516,516B,214,25,624,09/12/2021 09:22,1
66432,516,516A,215,24,527,09/12/2021 09:22,1
66433,516,516C,241,25,612,09/12/2021 09:22,1
66434,516,516B,214,25,624,09/12/2021 09:22,1
66435,516,516A,249,24,527,09/12/2021 09:22,1
66437,516,516B,226,25,624,09/12/2021 09:22,1
66438,516,516C,241,25,613,09/12/2021 09:22,1
66439,516,516B,241,25,624,09/12/2021 09:22,1
66440,516,516A,222,24,527,09/12/2021 09:22,1
66441,516,516B,236,25,623,09/12/2021 09:22,1
66442,516,516C,233,25,611,09/12/2021 09:22,1
66443,516,516A,251,24,527,09/12/2021 09:22,1
66444,516,516B,213,25,621,09/12/2021 09:22,1
66445,516,516C,222,25,611,09/12/2021 09:22,1
66446,516,516A,226,24,528,09/12/2021 09:22,1
66447,516,516C,241,25,616,09/12/2021 09:22,1
66448,516,516B,252,25,623,09/12/2021 09:22,1
66449,516,516A,215,24,527,09/12/2021 09:22,1
66450,516,516B,218,25,623,09/12/2021 09:23,1
66451,516,516C,220,25,617,09/12/2021 09:23,1
66452,516,516A,218,24,527,09/12/2021 09:23,1
66453,516,516B,226,25,624,09/12/2021 09:23,1
66454,516,516C,238,25,618,09/12/2021 09:23,1
66455,516,516A,252,24,527,09/12/2021 09:23,1
66456,516,516B,250,25,624,09/12/2021 09:23,1
66457,516,516C,218,25,615,09/12/2021 09:23,1
66458,516,516A,221,24,527,09/12/2021 09:23,1
66459,516,516B,239,25,623,09/12/2021 09:23,1
66460,516,516C,244,25,617,09/12/2021 09:23,1
66461,516,516A,223,24,526,09/12/2021 09:23,1
66462,516,516C,214,25,615,09/12/2021 09:23,1
66463,516,516A,251,24,527,09/12/2021 09:23,1
66464,516,516B,247,25,623,09/12/2021 09:23,1
66465,516,516C,247,25,604,09/12/2021 09:23,1
66466,516,516A,215,24,527,09/12/2021 09:23,1
66467,516,516B,250,25,624,09/12/2021 09:23,1
66468,516,516A,253,24,527,09/12/2021 09:23,1
66469,516,516B,248,25,623,09/12/2021 09:23,1
66470,516,516C,226,25,604,09/12/2021 09:23,1
66471,516,516A,224,24,527,09/12/2021 09:23,1
66472,516,516B,253,25,623,09/12/2021 09:23,1
66473,516,516C,228,25,604,09/12/2021 09:23,1
66474,516,516A,213,24,527,09/12/2021 09:23,1
66475,516,516B,238,25,623,09/12/2021 09:23,1
66476,516,516C,230,25,604,09/12/2021 09:23,1
66477,516,516B,227,25,625,09/12/2021 09:23,1
66478,516,516A,235,24,528,09/12/2021 09:23,1
66479,516,516C,235,25,604,09/12/2021 09:24,1
66480,516,516A,251,24,528,09/12/2021 09:24,1
66481,516,516C,238,24,604,09/12/2021 09:24,1
66482,516,516B,233,25,623,09/12/2021 09:24,1
66483,516,516A,230,24,527,09/12/2021 09:24,1
66484,516,516C,236,24,603,09/12/2021 09:24,1
66485,516,516B,220,25,622,09/12/2021 09:24,1
66486,516,516A,214,24,528,09/12/2021 09:24,1
66487,516,516C,246,24,603,09/12/2021 09:24,1
66488,516,516B,214,25,621,09/12/2021 09:24,1
66489,516,516A,238,24,527,09/12/2021 09:24,1
66490,516,516C,249,25,604,09/12/2021 09:24,1
66491,516,516B,215,25,622,09/12/2021 09:24,1
66492,516,516A,252,24,528,09/12/2021 09:24,1
66493,516,516C,249,24,603,09/12/2021 09:24,1
66494,516,516B,251,25,623,09/12/2021 09:24,1
66495,516,516A,250,24,527,09/12/2021 09:24,1
66496,516,516C,236,25,603,09/12/2021 09:24,1
66497,516,516B,223,25,623,09/12/2021 09:24,1
66498,516,516A,240,24,528,09/12/2021 09:24,1
66499,516,516C,231,24,603,09/12/2021 09:24,1
66500,516,516A,219,24,527,09/12/2021 09:24,1
66501,516,516B,231,25,617,09/12/2021 09:24,1
66502,516,516C,232,25,604,09/12/2021 09:24,1
66503,516,516A,224,24,527,09/12/2021 09:24,1
66504,516,516B,242,25,623,09/12/2021 09:24,1
66505,516,516C,250,25,602,09/12/2021 09:24,1
66506,516,516A,222,24,526,09/12/2021 09:24,1
66507,516,516B,219,25,422,09/12/2021 09:25,1
66508,516,516C,232,25,603,09/12/2021 09:25,1
66509,516,516B,224,25,621,09/12/2021 09:25,1
66510,516,516A,244,24,527,09/12/2021 09:25,1
66511,516,516C,250,24,602,09/12/2021 09:25,1
66512,516,516A,244,24,527,09/12/2021 09:25,1
66513,516,516B,233,25,623,09/12/2021 09:25,1
66514,516,516C,230,25,603,09/12/2021 09:25,1
66515,516,516B,238,25,624,09/12/2021 09:25,1
66516,516,516A,243,24,527,09/12/2021 09:25,1
66517,516,516C,225,25,603,09/12/2021 09:25,1
66518,516,516B,213,25,622,09/12/2021 09:25,1
66519,516,516C,228,24,603,09/12/2021 09:25,1
66520,516,516A,207,24,525,09/12/2021 09:25,1
66521,516,516B,233,25,623,09/12/2021 09:25,1
66522,516,516C,239,25,602,09/12/2021 09:25,1
66523,516,516A,207,24,527,09/12/2021 09:25,1
66524,516,516B,237,25,624,09/12/2021 09:25,1
66525,516,516C,253,25,603,09/12/2021 09:25,1
66526,516,516A,208,24,527,09/12/2021 09:25,1
66527,516,516B,224,25,617,09/12/2021 09:25,1
66528,516,516C,234,25,603,09/12/2021 09:25,1
66529,516,516A,219,24,527,09/12/2021 09:25,1
66530,516,516B,228,25,622,09/12/2021 09:25,1
66531,516,516C,235,25,603,09/12/2021 09:25,1
66532,516,516A,244,24,527,09/12/2021 09:25,1
66533,516,516B,252,25,621,09/12/2021 09:25,1
66534,516,516C,237,25,604,09/12/2021 09:25,1
66535,516,516A,207,24,528,09/12/2021 09:26,1
66536,516,516B,252,25,623,09/12/2021 09:26,1
66537,516,516C,249,25,603,09/12/2021 09:26,1
66538,516,516B,220,25,618,09/12/2021 09:26,1
66539,516,516A,211,24,528,09/12/2021 09:26,1
66540,516,516C,233,24,603,09/12/2021 09:26,1
66541,516,516A,223,24,522,09/12/2021 09:26,1
66542,516,516B,228,25,618,09/12/2021 09:26,1
66543,516,516C,228,25,603,09/12/2021 09:26,1
66544,516,516A,220,24,527,09/12/2021 09:26,1
66545,516,516B,215,25,623,09/12/2021 09:26,1
66546,516,516C,232,25,603,09/12/2021 09:26,1
66547,516,516A,213,24,527,09/12/2021 09:26,1
66548,516,516B,250,25,624,09/12/2021 09:26,1
66549,516,516C,248,25,603,09/12/2021 09:26,1
66550,516,516A,211,24,727,09/12/2021 09:26,1
66551,516,516B,228,25,622,09/12/2021 09:26,1
66552,516,516C,251,25,603,09/12/2021 09:26,1
66553,516,516B,213,25,621,09/12/2021 09:26,1
66554,516,516A,209,24,527,09/12/2021 09:26,1
66556,516,516A,221,24,527,09/12/2021 09:26,1
66557,516,516B,225,25,623,09/12/2021 09:26,1
66558,516,516C,228,25,603,09/12/2021 09:26,1
66559,516,516A,241,24,527,09/12/2021 09:26,1
66560,516,516C,227,25,603,09/12/2021 09:26,1
66561,516,516B,221,25,622,09/12/2021 09:26,1
66562,516,516A,230,24,528,09/12/2021 09:26,1
66563,516,516C,227,25,604,09/12/2021 09:26,1
66564,516,516B,231,25,624,09/12/2021 09:26,1
66565,516,516A,208,24,526,09/12/2021 09:27,1
66566,516,516C,232,25,604,09/12/2021 09:27,1
66567,516,516B,238,25,623,09/12/2021 09:27,1
66568,516,516A,237,24,528,09/12/2021 09:27,1
66569,516,516C,245,25,604,09/12/2021 09:27,1
66570,516,516B,239,25,623,09/12/2021 09:27,1
66571,516,516A,217,24,525,09/12/2021 09:27,1
66572,516,516C,253,25,604,09/12/2021 09:27,1
66573,516,516B,225,25,622,09/12/2021 09:27,1
66574,516,516A,237,24,527,09/12/2021 09:27,1
66575,516,516C,229,25,603,09/12/2021 09:27,1
66576,516,516B,217,25,624,09/12/2021 09:27,1
66577,516,516A,208,24,526,09/12/2021 09:27,1
66578,516,516C,255,25,603,09/12/2021 09:27,1
66579,516,516B,252,25,623,09/12/2021 09:27,1
66580,516,516A,208,24,527,09/12/2021 09:27,1
66581,516,516B,224,25,623,09/12/2021 09:27,1
66582,516,516C,237,25,603,09/12/2021 09:27,1
66583,516,516A,211,24,527,09/12/2021 09:27,1
66584,516,516B,204,25,625,09/12/2021 09:27,1
66585,516,516C,237,25,602,09/12/2021 09:27,1
66586,516,516A,231,24,526,09/12/2021 09:27,1
66587,516,516B,230,25,623,09/12/2021 09:27,1
66588,516,516A,245,24,526,09/12/2021 09:27,1
66589,516,516C,232,25,604,09/12/2021 09:27,1
66590,516,516B,254,25,622,09/12/2021 09:27,1
66591,516,516A,242,24,527,09/12/2021 09:27,1
66592,516,516C,229,25,603,09/12/2021 09:27,1
66593,516,516B,217,25,624,09/12/2021 09:27,1
66594,516,516A,213,24,522,09/12/2021 09:28,1
66595,516,516C,249,25,603,09/12/2021 09:28,1
66596,516,516B,250,25,623,09/12/2021 09:28,1
66597,516,516A,209,24,527,09/12/2021 09:28,1
66598,516,516C,241,25,604,09/12/2021 09:28,1
66599,516,516B,214,25,622,09/12/2021 09:28,1
66600,516,516A,211,24,527,09/12/2021 09:28,1
66601,516,516C,240,25,603,09/12/2021 09:28,1
66602,516,516B,229,25,622,09/12/2021 09:28,1
66603,516,516A,235,24,527,09/12/2021 09:28,1
66604,516,516C,231,25,603,09/12/2021 09:28,1
66605,516,516B,242,25,623,09/12/2021 09:28,1
66606,516,516A,215,24,527,09/12/2021 09:28,1
66607,516,516C,241,25,603,09/12/2021 09:28,1
66608,516,516B,230,25,622,09/12/2021 09:28,1
66609,516,516A,249,24,528,09/12/2021 09:28,1
66610,516,516C,249,24,604,09/12/2021 09:28,1
66611,516,516B,214,25,621,09/12/2021 09:28,1
66612,516,516A,244,24,526,09/12/2021 09:28,1
66613,516,516C,243,25,603,09/12/2021 09:28,1
66614,516,516B,207,25,620,09/12/2021 09:28,1
66615,516,516A,238,24,527,09/12/2021 09:28,1
66616,516,516C,238,25,602,09/12/2021 09:28,1
66617,516,516B,249,25,620,09/12/2021 09:28,1
66618,516,516A,223,24,527,09/12/2021 09:28,1
66620,516,516B,241,25,624,09/12/2021 09:28,1
66621,516,516A,212,25,523,09/12/2021 09:28,1
66622,516,516C,233,25,600,09/12/2021 09:28,1
66623,516,516B,225,25,624,09/12/2021 09:29,1
66624,516,516A,224,24,528,09/12/2021 09:29,1
66625,516,516B,219,25,624,09/12/2021 09:29,1
66626,516,516A,251,24,527,09/12/2021 09:29,1
66627,516,516C,250,25,598,09/12/2021 09:29,1
66628,516,516B,219,25,624,09/12/2021 09:29,1
66629,516,516A,213,24,527,09/12/2021 09:29,1
66630,516,516C,248,25,603,09/12/2021 09:29,1
66631,516,516B,225,25,624,09/12/2021 09:29,1
66632,516,516A,250,24,527,09/12/2021 09:29,1
66633,516,516C,230,25,603,09/12/2021 09:29,1
66634,516,516B,249,25,624,09/12/2021 09:29,1
66635,516,516B,219,25,618,09/12/2021 09:29,1
66636,516,516C,255,25,604,09/12/2021 09:29,1
66637,516,516A,226,24,523,09/12/2021 09:29,1
66638,516,516A,219,24,521,09/12/2021 09:29,1
66639,516,516B,249,25,617,09/12/2021 09:29,1
66640,516,516C,231,25,604,09/12/2021 09:29,1
66641,516,516B,255,25,617,09/12/2021 09:29,1
66642,516,516A,226,24,527,09/12/2021 09:29,1
66643,516,516C,234,25,604,09/12/2021 09:29,1
66644,516,516A,222,24,521,09/12/2021 09:29,1
66645,516,516C,253,25,604,09/12/2021 09:29,1
66646,516,516A,218,24,520,09/12/2021 09:29,1
66647,516,516B,226,25,624,09/12/2021 09:29,1
66648,516,516C,239,25,604,09/12/2021 09:29,1
66649,516,516A,216,24,521,09/12/2021 09:29,1
66650,516,516B,227,25,618,09/12/2021 09:29,1
66651,516,516C,228,25,605,09/12/2021 09:30,1
66652,516,516B,211,25,617,09/12/2021 09:30,1
66653,516,516B,226,25,616,09/12/2021 09:30,1
66654,516,516A,217,24,521,09/12/2021 09:30,1
66655,516,516B,245,25,617,09/12/2021 09:30,1
66656,516,516C,247,25,604,09/12/2021 09:30,1
66657,516,516A,200,24,521,09/12/2021 09:30,1
66658,516,516B,248,25,618,09/12/2021 09:30,1
66659,516,516A,210,24,522,09/12/2021 09:30,1
66660,516,516C,242,25,602,09/12/2021 09:30,1
66661,516,516B,233,25,618,09/12/2021 09:30,1
66662,516,516A,232,24,521,09/12/2021 09:30,1
66663,516,516B,208,25,617,09/12/2021 09:30,1
66664,516,516C,238,25,603,09/12/2021 09:30,1
66665,516,516A,217,24,522,09/12/2021 09:30,1
66666,516,516B,213,25,618,09/12/2021 09:30,1
66667,516,516C,237,25,601,09/12/2021 09:30,1
66668,516,516B,225,25,616,09/12/2021 09:30,1
66669,516,516B,248,25,618,09/12/2021 09:30,1
66670,516,516C,245,25,604,09/12/2021 09:30,1
66671,516,516A,213,24,526,09/12/2021 09:30,1
66672,516,516B,230,25,617,09/12/2021 09:30,1
66673,516,516C,254,25,603,09/12/2021 09:30,1
66674,516,516A,228,24,521,09/12/2021 09:30,1
66675,516,516B,212,25,616,09/12/2021 09:30,1
66676,516,516A,200,24,528,09/12/2021 09:30,1
66677,516,516B,243,25,617,09/12/2021 09:30,1
66678,516,516C,249,24,604,09/12/2021 09:30,1
66679,516,516B,223,25,615,09/12/2021 09:30,1
66680,516,516A,201,24,522,09/12/2021 09:30,1
66681,516,516C,229,25,600,09/12/2021 09:30,1
66682,516,516A,215,24,521,09/12/2021 09:30,1
66683,516,516C,251,25,599,09/12/2021 09:30,1
66684,516,516A,228,24,521,09/12/2021 09:31,1
66685,516,516A,230,24,522,09/12/2021 09:31,1
66686,516,516C,242,25,599,09/12/2021 09:31,1
66687,516,516A,206,24,521,09/12/2021 09:31,1
66688,516,516C,230,25,599,09/12/2021 09:31,1
66689,516,516A,231,24,526,09/12/2021 09:31,1
66690,516,516B,240,25,617,09/12/2021 09:31,1
66691,516,516C,232,25,598,09/12/2021 09:31,1
66693,516,516B,216,25,625,09/12/2021 09:31,1
66694,516,516A,223,24,522,09/12/2021 09:31,1
66695,516,516C,240,25,599,09/12/2021 09:31,1
66696,516,516C,253,25,600,09/12/2021 09:31,1
66697,516,516A,222,24,525,09/12/2021 09:31,1
66698,516,516C,239,25,599,09/12/2021 09:31,1
66699,516,516A,200,24,522,09/12/2021 09:31,1
66700,516,516A,200,24,521,09/12/2021 09:31,1
66701,516,516C,258,25,599,09/12/2021 09:31,1
66702,516,516A,205,24,521,09/12/2021 09:31,1
66703,516,516B,251,25,623,09/12/2021 09:31,1
66704,516,516C,230,25,599,09/12/2021 09:31,1
66705,516,516A,206,24,521,09/12/2021 09:31,1
66706,516,516C,236,25,601,09/12/2021 09:31,1
66707,516,516B,226,25,618,09/12/2021 09:31,1
66708,516,516B,242,25,617,09/12/2021 09:32,1
66709,516,516C,232,25,601,09/12/2021 09:32,1
66710,516,516B,248,25,618,09/12/2021 09:32,1
66711,516,516C,232,25,600,09/12/2021 09:32,1
66712,516,516B,254,25,618,09/12/2021 09:32,1
66713,516,516B,244,25,618,09/12/2021 09:32,1
66714,516,516C,235,25,600,09/12/2021 09:32,1
66715,516,516A,210,24,521,09/12/2021 09:32,1
66716,516,516B,219,25,618,09/12/2021 09:32,1
66717,516,516A,217,24,521,09/12/2021 09:32,1
66718,516,516C,246,25,599,09/12/2021 09:32,1
66719,516,516B,219,25,617,09/12/2021 09:32,1
66720,516,516A,236,24,521,09/12/2021 09:32,1
66722,516,516A,213,24,522,09/12/2021 09:32,1
66723,516,516C,253,25,599,09/12/2021 09:32,1
66724,516,516B,231,25,613,09/12/2021 09:32,1
66725,516,516A,204,24,522,09/12/2021 09:32,1
66726,516,516C,241,25,599,09/12/2021 09:32,1
66727,516,516A,205,24,521,09/12/2021 09:32,1
66728,516,516C,230,24,598,09/12/2021 09:32,1
66729,516,516A,210,24,521,09/12/2021 09:32,1
66730,516,516C,244,25,599,09/12/2021 09:32,1
66731,516,516A,206,24,526,09/12/2021 09:32,1
66732,516,516C,242,25,599,09/12/2021 09:32,1
66733,516,516A,237,24,522,09/12/2021 09:32,1
66734,516,516C,242,25,600,09/12/2021 09:32,1
66735,516,516A,229,24,521,09/12/2021 09:32,1
66736,516,516C,239,25,598,09/12/2021 09:33,1
66737,516,516A,232,24,522,09/12/2021 09:33,1
66738,516,516B,252,25,617,09/12/2021 09:33,1
66739,516,516C,254,25,598,09/12/2021 09:33,1
66740,516,516B,229,25,620,09/12/2021 09:33,1
66741,516,516A,212,24,521,09/12/2021 09:33,1
66742,516,516C,225,25,598,09/12/2021 09:33,1
66743,516,516A,204,24,521,09/12/2021 09:33,1
66744,516,516B,217,25,616,09/12/2021 09:33,1
66745,516,516A,219,24,521,09/12/2021 09:33,1
66746,516,516C,255,25,599,09/12/2021 09:33,1
66747,516,516B,252,25,617,09/12/2021 09:33,1
66748,516,516A,205,24,522,09/12/2021 09:33,1
66749,516,516C,253,25,597,09/12/2021 09:33,1
66750,516,516A,212,24,521,09/12/2021 09:33,1
66751,516,516A,217,24,521,09/12/2021 09:33,1
66752,516,516C,259,25,598,09/12/2021 09:33,1
66753,516,516B,222,25,618,09/12/2021 09:33,1
66754,516,516C,250,25,598,09/12/2021 09:33,1
66755,516,516B,234,25,618,09/12/2021 09:33,1
66756,516,516A,212,24,526,09/12/2021 09:33,1
66757,516,516C,245,25,600,09/12/2021 09:33,1
66758,516,516B,253,25,624,09/12/2021 09:33,1
66759,516,516A,203,24,522,09/12/2021 09:33,1
66760,516,516B,233,25,617,09/12/2021 09:33,1
66761,516,516A,212,24,526,09/12/2021 09:33,1
66762,516,516C,232,25,600,09/12/2021 09:33,1
66763,516,516B,216,25,617,09/12/2021 09:33,1
66764,516,516A,203,24,521,09/12/2021 09:33,1
66765,516,516C,229,25,600,09/12/2021 09:34,1
66766,516,516B,223,25,620,09/12/2021 09:34,1
66767,516,516C,233,25,600,09/12/2021 09:34,1
66768,516,516A,205,24,527,09/12/2021 09:34,1
66769,516,516A,218,24,521,09/12/2021 09:34,1
66770,516,516C,235,25,598,09/12/2021 09:34,1
66771,516,516A,238,24,521,09/12/2021 09:34,1
66772,516,516C,240,25,601,09/12/2021 09:34,1
66773,516,516B,222,25,618,09/12/2021 09:34,1
66774,516,516A,215,24,528,09/12/2021 09:34,1
66775,516,516C,246,24,600,09/12/2021 09:34,1
66776,516,516A,208,24,521,09/12/2021 09:34,1
66777,516,516C,261,25,598,09/12/2021 09:34,1
66778,516,516B,231,25,622,09/12/2021 09:34,1
66779,516,516B,242,25,624,09/12/2021 09:34,1
66780,516,516C,243,25,600,09/12/2021 09:34,1
66781,516,516A,218,24,527,09/12/2021 09:34,1
66782,516,516B,224,25,618,09/12/2021 09:34,1
66783,516,516C,259,25,596,09/12/2021 09:34,1
66784,516,516A,235,24,521,09/12/2021 09:34,1
66785,516,516B,252,25,617,09/12/2021 09:34,1
66786,516,516C,232,25,596,09/12/2021 09:34,1
66787,516,516A,235,24,522,09/12/2021 09:34,1
66789,516,516C,254,25,598,09/12/2021 09:34,1
66790,516,516A,216,24,521,09/12/2021 09:34,1
66791,516,516A,238,24,521,09/12/2021 09:35,1
66792,516,516C,238,25,595,09/12/2021 09:35,1
66793,516,516A,233,24,521,09/12/2021 09:35,1
66794,516,516B,225,25,622,09/12/2021 09:35,1
66795,516,516C,274,25,595,09/12/2021 09:35,1
66796,516,516A,227,24,521,09/12/2021 09:35,1
66797,516,516B,257,25,617,09/12/2021 09:35,1
66798,516,516C,246,25,596,09/12/2021 09:35,1
66799,516,516B,256,25,618,09/12/2021 09:35,1
66800,516,516A,238,24,522,09/12/2021 09:35,1
66801,516,516C,269,25,596,09/12/2021 09:35,1
66802,516,516B,224,25,618,09/12/2021 09:35,1
66803,516,516B,254,25,619,09/12/2021 09:35,1
66804,516,516C,268,25,595,09/12/2021 09:35,1
66805,516,516A,234,24,521,09/12/2021 09:35,1
66806,516,516B,260,25,617,09/12/2021 09:35,1
66807,516,516A,236,24,522,09/12/2021 09:35,1
66808,516,516C,268,25,595,09/12/2021 09:35,1
66809,516,516A,211,24,520,09/12/2021 09:35,1
66810,516,516C,258,25,596,09/12/2021 09:35,1
66811,516,516A,210,24,521,09/12/2021 09:35,1
66812,516,516A,242,24,522,09/12/2021 09:35,1
66813,516,516C,246,25,596,09/12/2021 09:35,1
66814,516,516B,260,25,617,09/12/2021 09:35,1
66815,516,516A,215,24,521,09/12/2021 09:35,1
66817,516,516B,225,25,616,09/12/2021 09:35,1
66818,516,516A,227,24,527,09/12/2021 09:35,1
66819,516,516B,224,25,623,09/12/2021 09:36,1
66820,516,516C,241,25,595,09/12/2021 09:36,1
66821,516,516A,238,24,521,09/12/2021 09:36,1
66822,516,516B,229,25,622,09/12/2021 09:36,1
66823,516,516C,256,25,596,09/12/2021 09:36,1
66825,516,516A,205,24,526,09/12/2021 09:36,1
66826,516,516C,261,25,595,09/12/2021 09:36,1
